currency,details,image,images,ingredients,price,product_description,product_id,product_name,product_url,regular_price,unique_id
€,,"https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-24095-0983286304-26uRFSGq.png,https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-24095-0983286304-26uRFSGq-medium.png",,"Zutaten: Schweine- und Rindfleisch (66%), EMMENTALER (22%), Wasser, Speisesalz ,  Maltodextrin, Konservierungsstoff: Natriumnitrit; Stabilisator: E 451; Knoblauch, Dextrose, Gewürze, Antioxidationsmittel: E 300; Gewürzextrakte.",3.29,Kann Spuren enthalten von,27-24095,"Käseleberkäse, 400g",https://www.cleverleben.at/produkt/kaeseleberkaese-400g-2724095,3.29,2724095
€,,"https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-24018-1631407734-SFxToRjL.png,https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-24018-1631407734-SFxToRjL-medium.png",,,11.99,Gewicht: -1 000 g,27-24018,"Rindsschnitzel geschnitten, 600g",https://www.cleverleben.at/produkt/rindsschnitzel-geschnitten-600g-2724018,11.99,2724018
€,,"https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-23918-0367673463-NSBtZVch.png,https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-23918-0367673463-NSBtZVch-medium.png",,"Zutaten: 92% Schweinefleisch, Wasser, Säureregulator: Natriumlactat; Speisesalz, Gewürze, Rapsöl, Zucker, Kräuter, Gewürzextrakte.",9.98,"Bruttogewicht: 0,508 Kilogramm",27-23918,"Karreesteaks mariniert, 1kg",https://www.cleverleben.at/produkt/karreesteaks-mariniert-1kg-2723918,9.98,2723918
€,,"https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-23917-984295866-za56qW-0.png,https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-23917-984295866-za56qW-0-medium.png",,"Zutaten: 92% Schweinefleisch, Wasser, Säureregulator: Natriumlactat; Speisesalz, Gewürze, Rapsöl, Zucker, Kräuter, Gewürzextrakte.",9.98,"Bruttogewicht: 0,508 Kilogramm",27-23917,"Schopfsteaks mariniert, 1kg",https://www.cleverleben.at/produkt/schopfsteaks-mariniert-1kg-2723917,9.98,2723917
€,,"https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-23841-0716563059-Af_kkS42.png,https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-23841-0716563059-Af_kkS42-medium.png",,"Zutaten: 65% Schweinefleisch, 35% Rindfleisch",8.99,"Bruttogewicht: 1,037 Kilogramm",27-23841,"Faschiertes Gemischt, 1000g",https://www.cleverleben.at/produkt/faschiertes-gemischt-1000g-2723841,8.99,2723841
€,,"https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-23810-01734823581-_mxIDEYS.png,https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-23810-01734823581-_mxIDEYS-medium.png",,,2.99,"Bruttogewicht: 0,519 Kilogramm",27-23810,"Hendl Unterkeulen, 500g",https://www.cleverleben.at/produkt/hendl-unterkeulen-500g-2723810,2.99,2723810
€,,"https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-23561-170825301-gMtzQ8oF.png,https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-23561-170825301-gMtzQ8oF-medium.png",,"Zutaten: Schweinefleisch (94%), Wasser, Speisesalz, Stabilisatoren: Di-, Tri- und Polyphosphate; Maltodextrin, Zucker, Gewürze, Knoblauch, Antioxidationsmittel: Natriumascorbat; Konservierungsstoff: Natriumnitrit, Buchenrauch.",3.29,Kann Spuren enthalten von,27-23561,"Beinschinken, 175g",https://www.cleverleben.at/produkt/beinschinken-175g-2723561,3.29,2723561
€,,"https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-23537-1195618388-5uibt4Hn.png,https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-23537-1195618388-5uibt4Hn-medium.png",,"Zutaten: Schweine- und Rindfleisch, Wasser, Speisesalz, Gemüsepaprika, Paprikaflocken, Stabilisator: E451; Dextrose, Maltodextrin, Konservierungsstoff: E 250, Antioxidationsmittel: E 300, Gewürze, Knoblauch, natürliche Aromen, Zucker, Gewürzextrakte, Rettichkonzentrat, Paprikaextrakt, Buchenrauch.",3.99,Kann Spuren enthalten von,27-23537,"Wurstaufschnitt Extra, Pikant, Wiener, 450g",https://www.cleverleben.at/produkt/wurstaufschnitt-extra-pikant-wiener-450g-2723537,3.99,2723537
€,,"https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-7616-776265763-LWcySvH_.png,https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-7616-776265763-LWcySvH_-medium.png",,"Zutaten: marinierte Tomaten getrocknet (61%) (Wasser, getrocknete Tomaten [24%], Weinessig, Kapern, Salz, Kräuter, Gewürze),  Sonnenblumenöl (39%).",2.17,Kann Spuren enthalten von,27-7616,"Tomaten getrocknet, 280g",https://www.cleverleben.at/produkt/tomaten-getrocknet-280g-277616,2.17,277616
€,,"https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-22974-0963694740-fsUKDIS1.png,https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-22974-0963694740-fsUKDIS1-medium.png",,,7.49,Bruttogewicht: 1 Kilogramm,27-22974,"Hendl Keulenviertel, ca. 1,1 kg",https://www.cleverleben.at/produkt/hendl-keulenviertel-ca-11-kg-2722974,7.49,2722974
€,,"https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-22827-527615490-34BZsa-M.png,https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-22827-527615490-34BZsa-M-medium.png",,,7.97,Gewicht: -1 000 g,27-22827,"Putenschnitzel, 550g",https://www.cleverleben.at/produkt/putenschnitzel-550g-2722827,7.97,2722827
€,,"https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-22757-01218270011-uia6Fc6R.png,https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-22757-01218270011-uia6Fc6R-medium.png",,Zutaten: Rindfleisch.,13.99,"Bruttogewicht: 0,734 Kilogramm",27-22757,"Gulasch vom Rind würfelig geschnitten, 700g",https://www.cleverleben.at/produkt/gulasch-vom-rind-wuerfelig-geschnitten-700g-2722757,13.99,2722757
€,,"https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-22721-0400218649-EOS8MPr6.png,https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-22721-0400218649-EOS8MPr6-medium.png",,"Zutaten: 90% Schweinefleisch, Wasser, Säureregulator: Natriumlactat; Speisesalz, Gewürze, Rapsöl, Zucker, Kräuter, Gewürzextrakte.",9.99,Zubereitungsanweisung,27-22721,"Spare Ribs mariniert klassisch, ca. 600g",https://www.cleverleben.at/produkt/spare-ribs-mariniert-klassisch-ca-600g-2722721,9.99,2722721
€,,"https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-22720-01691259857-NVV-uqVZ.png,https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-22720-01691259857-NVV-uqVZ-medium.png",,Zutaten: Schweinefleisch.,8.79,Bruttogewicht: 1 Kilogramm,27-22720,"Schweinekotelett, 3 Stück",https://www.cleverleben.at/produkt/schweinekotelett-3-stueck-2722720,8.79,2722720
€,,"https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-22719-1450062456-gtRyZvNS.png,https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-22719-1450062456-gtRyZvNS-medium.png",,Zutaten: Schweinefleisch.,8.79,Bruttogewicht: 1 Kilogramm,27-22719,"Schweine Schopfkotelett, 3 Stück",https://www.cleverleben.at/produkt/schweine-schopfkotelett-3-stueck-2722719,8.79,2722719
€,,"https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-22032-01867630789-PRgIZASj.png,https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-22032-01867630789-PRgIZASj-medium.png",,,3.49,Kann Spuren enthalten von,27-22032,"Käse Cabanossi, 300g",https://www.cleverleben.at/produkt/kaese-cabanossi-300g-2722032,3.49,2722032
€,,"https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-21939-54185356-LTt5hoYf.png,https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-21939-54185356-LTt5hoYf-medium.png",,,4.99,"Bruttogewicht: 0,516 Kilogramm",27-21939,"Hendl Keulenschnitzel, 500g",https://www.cleverleben.at/produkt/hendl-keulenschnitzel-500g-2721939,4.99,2721939
€,,"https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-21865-0588579132-__Kn_GzJ.png,https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-21865-0588579132-__Kn_GzJ-medium.png",,,5.50,"Bruttogewicht: 0,32 Kilogramm",27-21865,"Schweine Minutensteaks, 6 Stück",https://www.cleverleben.at/produkt/schweine-minutensteaks-6-stueck-2721865,5.50,2721865
€,,"https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-21863-063302896-yyjUokWO.png,https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-21863-063302896-yyjUokWO-medium.png",,Zutaten: Rindfleisch,17.99,Bruttogewicht: 1 Kilogramm,27-21863,"Rind Suppenfleisch, ca. 1kg",https://www.cleverleben.at/produkt/rind-suppenfleisch-ca-1kg-2721863,17.99,2721863
€,,"https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-21850-01979355199-CiBQbm9N.png,https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-21850-01979355199-CiBQbm9N-medium.png",,"Zutaten: Schweinefleisch, Meersalz, Gewürze, Dextrose, Konservierungsstoffe: Natriumnitrit, Kaliumnitrat; Buchenholzrauch.",3.99,"Bruttogewicht: 0,21 Kilogramm",27-21850,"Speckwürfel, 2 x 100g",https://www.cleverleben.at/produkt/speckwuerfel-2-x-100g-2721850,3.99,2721850
€,,"https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-21834-1346648116-6NWLhlND.png,https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-21834-1346648116-6NWLhlND-medium.png",,"Zutaten: Schweine u. Rindfleisch ( 77%), Speck, Schwarten, Speisesalz, Dextrose, Gewürze , Antioxidationsmittel: Ascorbinsäure; Maltodextrin, Knoblauch, Stabilisator: Triphosphat; Konservierungsstoff: Natriumnitrit;   natürliche  Aromen, Buchenrauch.",4.99,Kann Spuren enthalten von,27-21834,"Jausenwurst, 500g",https://www.cleverleben.at/produkt/jausenwurst-500g-2721834,4.99,2721834
€,,"https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-21413-01640058814-0CoPUntM.png,https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-21413-01640058814-0CoPUntM-medium.png",,Zutaten: Schweinefleisch,14.99,Bruttogewicht: 1 Kilogramm,27-21413,"Schweinelungenbraten, 500g",https://www.cleverleben.at/produkt/schweinelungenbraten-500g-2721413,14.99,2721413
€,,"https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-3801-0539300109-pTyGrpaE.png,https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-3801-0539300109-pTyGrpaE-medium.png",,"Zutaten: Pasteurisierte KUHMILCH, Salz, mikrobielles Lab, Säuerungsmittel: Citronensäure.",0.99,Enthält - Ist im Produkt enthalten,27-3801,"Mozzarella, 125g",https://www.cleverleben.at/produkt/mozzarella-125g-273801,0.99,273801
€,,"https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-21120-1866640432-YGUIutb8.png,https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-21120-1866640432-YGUIutb8-medium.png",,Zutaten: Rindfleisch,6.49,"Bruttogewicht: 0,52 Kilogramm",27-21120,"Rinderfaschiertes, 500g",https://www.cleverleben.at/produkt/rinderfaschiertes-500g-2721120,6.49,2721120
€,,"https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-24909-01188037957-xqWW8EQW.png,https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-24909-01188037957-xqWW8EQW-medium.png",,"Zutaten: Pasteurisierte KUHMILCH, Speisesalz, mikrobielles Lab, Milchsäurekulturen, Buchenholzrauch.",1.99,Enthält - Ist im Produkt enthalten,27-24909,"Fadenkäse geräuchert, 100g",https://www.cleverleben.at/produkt/fadenkaese-geraeuchert-100g-2724909,1.99,2724909
€,,"https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-6022-017327071-8fdvvkCQ.png,https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-6022-017327071-8fdvvkCQ-medium.png",,Zutaten: Speiseerdäpfel aus Österreich: Klasse 1,3.99,Bruttogewicht: 5 Kilogramm,27-6022,"Erdäpfel vorwiegend festkochend, 5kg",https://www.cleverleben.at/produkt/erdaepfel-vorwiegend-festkochend-5kg-276022,3.99,276022
€,,"https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-5926-614973685-lAh-4Bxw.png,https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-5926-614973685-lAh-4Bxw-medium.png",,"Zutaten: Grüne Oliven, Wasser, Paprikapaste (11%) (Paprika (3,6%), Verdickungsmittel: Natriumalginat, Guarkernmehl, Festigungsmittel: Calciumchlorid)), Salz, Säuerungsmittel: Milchsäure.",1.69,"Abtropfgewicht: 0,38 Kilogramm",27-5926,"Grüne Oliven mit Paprikapaste, 220g",https://www.cleverleben.at/produkt/gruene-oliven-mit-paprikapaste-220g-275926,1.69,275926
€,,"https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-5925-0569666487-aEIaP7Ns.png,https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-5925-0569666487-aEIaP7Ns-medium.png",,"Zutaten: Wasser, Grüne Oliven, Salz, Säuerungsmittel: Milchsäure, Citronensäure; Antioxidationsmittel: Ascorbinsäure.",1.24,"Abtropfgewicht: 0,17 Kilogramm",27-5925,"Grüne Oliven ohne Kern, 340g",https://www.cleverleben.at/produkt/gruene-oliven-ohne-kern-340g-275925,1.24,275925
€,,"https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-25415-475664704-aPEHAEwI.png,https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-25415-475664704-aPEHAEwI-medium.png",,Zutaten:,2.79,Kann Spuren enthalten von,27-25415,"Back Mozzarella Sticks mit Tomaten-Paprika-Dip, 300g",https://www.cleverleben.at/produkt/back-mozzarella-sticks-mit-tomatenpaprikadip-300g-2725415,2.79,2725415
€,,"https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-3853-1797689096-8y5wkuPk.png,https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-3853-1797689096-8y5wkuPk-medium.png",,,1.99,Gewicht: -1 000 g,27-3853,"Zucchini, 1kg",https://www.cleverleben.at/produkt/zucchini-1kg-273853,1.99,273853
€,,"https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-5908-0385065481-D-6ZhIDl.png,https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-5908-0385065481-D-6ZhIDl-medium.png",,"Zutaten: Pfefferoni, Weingeistessig, Zucker, Salz.",1.59,"Abtropfgewicht: 0,28 Kilogramm",27-5908,"Pfefferoni scharf, 600g",https://www.cleverleben.at/produkt/pfefferoni-scharf-600g-275908,1.59,275908
€,,"https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-3852-01859521515-H8ZGyYzR.png,https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-3852-01859521515-H8ZGyYzR-medium.png",,,2.29,Gewicht: -1 000 g,27-3852,"Tomaten, 1kg",https://www.cleverleben.at/produkt/tomaten-1kg-273852,2.29,273852
€,,"https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-3851-0362555637-fNfB7esZ.png,https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-3851-0362555637-fNfB7esZ-medium.png",,,1.99,"Bruttogewicht: 0,5 Kilogramm",27-3851,"Spitzpaprika, 500g",https://www.cleverleben.at/produkt/spitzpaprika-500g-273851,1.99,273851
€,,"https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-3849-253121652-GCWz-Zk0.png,https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-3849-253121652-GCWz-Zk0-medium.png",,,2.29,Nettogehalt: 400 Gramm,27-3849,"Knoblauch, 400g",https://www.cleverleben.at/produkt/knoblauch-400g-273849,2.29,273849
€,,"https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-3848-0862215988-XzD4ldyh.png,https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-3848-0862215988-XzD4ldyh-medium.png",,,1.79,Gewicht: -1 000 g,27-3848,Kiwis,https://www.cleverleben.at/produkt/kiwis-273848,1.79,273848
€,,"https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-3847-01203340712-jlg7t6wV.png,https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-3847-01203340712-jlg7t6wV-medium.png",,,2.29,Gewicht: -1 000 g,27-3847,"Cherrytomaten, 500g",https://www.cleverleben.at/produkt/cherrytomaten-500g-273847,2.29,273847
€,,"https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-3846-01062411795-s94r1mB_.png,https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-3846-01062411795-s94r1mB_-medium.png",,,2.29,Gewicht: -1 000 g,27-3846,"Birnen, 1kg",https://www.cleverleben.at/produkt/birnen-1kg-273846,2.29,273846
€,,"https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-3845-01641091423-1JRSC6cz.png,https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-3845-01641091423-1JRSC6cz-medium.png",,,1.79,Nettogehalt: 1 Kilogramm,27-3845,Bananen,https://www.cleverleben.at/produkt/bananen-273845,1.79,273845
€,,"https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-3748-398565091-y5r446vX.png,https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-3748-398565091-y5r446vX-medium.png",,"Zutaten: Preiselbeeren (40%), Zucker, Wasser, Geliermittel: Pektine.",1.79,Enthält - Ist im Produkt enthalten,27-3748,"Wild-Preiselbeeren, 400g",https://www.cleverleben.at/produkt/wildpreiselbeeren-400g-273748,1.79,273748
€,,"https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-25902-909996852-kT8nlKPd.png,https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-25902-909996852-kT8nlKPd-medium.png",,,2.49,Gewicht: -1 000 g,27-25902,"Kaki, 1kg",https://www.cleverleben.at/produkt/kaki-1kg-2725902,2.49,2725902
€,,"https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-3844-01974907961-YrPltSqj.png,https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-3844-01974907961-YrPltSqj-medium.png",,,3.49,Bruttogewicht: 2 Kilogramm,27-3844,"Äpfel, 2kg",https://www.cleverleben.at/produkt/aepfel-2kg-273844,3.49,273844
€,,"https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-25240-2096862553-D5Yd0Zfw.png,https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-25240-2096862553-D5Yd0Zfw-medium.png",,,1.29,Gewicht: -1 000 g,27-25240,"Zuckerkarotten, 1kg",https://www.cleverleben.at/produkt/zuckerkarotten-1kg-2725240,1.29,2725240
€,,"https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-25227-839050537-QLIg_EYK.png,https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-25227-839050537-QLIg_EYK-medium.png",,,2.35,Gewicht: -1 000 g,27-25227,"Avocado, 500g",https://www.cleverleben.at/produkt/avocado-500g-2725227,2.35,2725227
€,,"https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-24996-0845394238-KVFA2UHf.png,https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-24996-0845394238-KVFA2UHf-medium.png",,,1.99,Gewicht: -1 000 g,27-24996,Ananas,https://www.cleverleben.at/produkt/ananas-2724996,1.99,2724996
€,,"https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-24974-0367183386-FbmNckb4.png,https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-24974-0367183386-FbmNckb4-medium.png",,,3.99,Gewicht: -1 000 g,27-24974,"Heidelbeeren, 300g",https://www.cleverleben.at/produkt/heidelbeeren-300g-2724974,3.99,2724974
€,,"https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-24936-0798145468-jVcHGzZx.png,https://images.cdn.europe-west1.gcp.commercetools.com/67a8072d-7ec5-4da6-a7cd-ffbdb7216f14/27-24936-0798145468-jVcHGzZx-medium.png",,,2.89,Gewicht: -1 000 g,27-24936,"Zitronen, 1kg",https://www.cleverleben.at/produkt/zitronen-1kg-2724936,2.89,2724936
